"","white","wage","Dany","Dmult","maemp","scht","qmab","qmab2","qvab","qvab2","paed_u","maed_u","agepa","agema","sib_u","wagebin"
"2104",1,3.22151955729351,1,">=A/eq",1,3,5,5,5,5,13,11,50,48,1,1
"2105",1,2.45565966097638,1,">=A/eq",0,1,4,4,3,4,9,9,60,53,0,1
"2106",1,2.70943086827174,0,">=A/eq",1,2,4,4,1,2,11,11,44,42,2,1
"2107",1,1.45179279521107,0,"None",0,2,5,2,1,1,9,11,64,55,0,0
"2108",1,0.911965535487981,0,"None",0,1,2,2,1,1,9,9,49,52,0,0
"2109",1,1.81576185603626,1,"O/eq",1,1,5,3,4,5,11,11,44,41,3,1
"2110",1,2.5246212433558,1,"O/eq",0,2,3,4,2,3,9,9,49,42,2,0
"2111",1,2.59395243832841,0,"None",1,1,4,2,2,2,9,9,53,51,4,1
"2112",1,2.54329959559254,1,">=A/eq",1,4,5,5,4,5,17,18,45,46,2,1
"2113",1,2.16059457650408,1,">=A/eq",0,3,4,5,4,5,11,11,51,47,3,0
"2114",1,1.81272373348475,0,"None",1,1,5,3,3,1,9,10,42,40,2,0
"2115",1,2.54469734150917,1,"O/eq",1,1,5,5,5,5,9,10,46,36,2,1
"2116",1,2.56003200658597,1,"O/eq",1,3,1,4,3,5,9,9,48,48,2,1
"2117",1,1.43139408272691,0,"None",0,3,5,3,5,3,0,0,40,40,2,0
"2118",1,2.66003363765776,1,">=A/eq",0,1,5,3,5,4,9,9,42,38,0,1
"2119",1,1.44211788964458,1,">=A/eq",1,2,3,3,1,2,9,9,50,45,1,0
"2120",1,2.55445263651199,1,"O/eq",0,1,2,3,2,3,9,11,40,39,0,1
"2121",1,2.6184547888115,1,">=A/eq",1,1,4,4,5,5,10,11,40,38,1,1
"2122",1,2.37610735371708,0,"None",0,2,1,3,2,2,18,10,37,33,1,1
"2123",1,2.69777949457057,1,">=A/eq",1,1,3,5,2,3,9,9,50,50,1,1
"2124",1,1.88114783866331,0,"None",0,1,5,4,3,4,9,9,49,47,0,0
"2125",1,2.71047623688355,0,"None",1,1,4,2,5,4,9,9,41,41,2,1
"2126",1,2.70873380056582,1,"O/eq",1,1,5,3,4,4,9,11,48,40,2,1
"2127",1,2.00925007113256,1,">=A/eq",1,4,5,3,5,3,9,10,44,41,0,1
"2128",0,2.8453546341043,1,">=A/eq",0,1,2,5,3,5,0,0,49,47,2,1
"2129",1,1.15916085871868,1,">=A/eq",0,1,2,3,1,1,12,12,46,43,3,0
"2130",1,1.47105501336046,0,"None",1,1,4,3,2,4,9,10,39,34,3,0
"2131",1,3.55099871428684,1,">=A/eq",1,1,4,5,4,5,9,11,54,48,0,1
"2132",1,2.66058766678907,1,">=A/eq",1,1,4,3,2,4,12,17,46,45,1,1
"2133",1,2.67820220207795,1,">=A/eq",1,3,5,4,5,4,11,9,52,51,0,1
"2134",1,3.13317574351095,1,">=A/eq",0,3,1,4,4,4,13,11,50,43,2,1
"2135",1,1.64151952136308,0,"None",0,2,3,1,1,2,9,9,38,36,0,0
"2136",1,2.14185120165348,0,"None",1,2,4,5,1,5,10,10,40,40,2,0
"2137",1,2.43702273676172,1,"O/eq",1,1,4,2,4,2,9,11,45,41,1,1
"2138",1,2.4194748881273,1,">=A/eq",0,1,3,2,1,3,10,11,48,43,1,0
"2139",1,1.83030534000136,1,"O/eq",1,1,2,1,3,1,11,11,59,43,2,0
"2140",1,1.02150692115538,1,">=A/eq",1,1,2,2,5,3,9,9,51,42,0,0
"2141",1,2.06924950028769,1,">=A/eq",0,1,1,5,1,3,9,9,39,34,0,0
"2142",1,2.17087381728925,1,">=A/eq",1,3,5,5,5,5,9,11,48,46,1,1
"2143",1,1.1333265514113,0,"None",1,2,3,3,4,3,8,9,56,49,2,0
"2144",1,1.64456602861173,0,"None",1,2,2,3,3,3,13,11,41,36,1,0
"2145",1,2.0240711895749,1,">=A/eq",1,1,1,3,3,2,11,11,42,41,1,1
"2146",1,2.00390652311035,0,"None",1,1,1,3,1,1,9,9,46,47,2,0
"2147",1,1.52455939166248,1,">=A/eq",1,3,4,4,4,4,11,13,45,40,1,0
"2148",1,2.06666535441764,0,">=A/eq",0,2,2,1,3,2,11,9,54,50,4,0
"2149",1,2.29689379944466,0,">=A/eq",1,1,3,4,2,3,9,9,44,40,4,1
"2150",1,2.78683845023625,0,"None",0,4,2,2,2,2,9,9,51,43,1,1
"2151",1,1.53011975716799,0,"None",0,1,1,3,1,1,9,9,41,35,0,0
"2152",1,1.55810601171106,1,">=A/eq",0,1,2,5,1,3,0,0,48,41,0,0
"2153",1,2.17071045329795,0,"None",1,2,1,1,2,2,9,9,43,53,5,0
"2154",1,2.40921674575657,1,">=A/eq",1,3,3,5,4,4,15,11,48,43,1,1
"2155",1,2.29311088798568,0,"None",0,1,4,4,2,4,9,9,45,43,1,0
"2156",1,2.92471857834607,1,"O/eq",1,1,5,3,5,4,9,11,43,41,1,1
"2157",1,2.26521393330768,1,">=A/eq",1,2,1,4,3,1,9,10,51,44,1,1
"2158",1,1.82951131951995,1,"O/eq",1,1,2,2,3,3,9,10,45,39,1,0
"2159",1,2.358282339992,1,">=A/eq",1,3,4,5,4,4,9,9,51,42,1,1
"2160",1,2.22272666031495,0,">=A/eq",0,1,1,2,3,3,9,9,44,44,0,0
"2161",1,1.62057411274872,1,">=A/eq",1,1,3,1,3,1,18,15,40,37,1,0
"2162",1,2.64456602022983,1,"O/eq",0,1,5,3,5,4,0,0,43,44,0,1
"2163",1,2.73648039298132,0,"O/eq",1,1,2,4,5,4,9,9,51,51,3,1
"2164",1,1.44859595620073,0,"None",1,1,1,1,1,1,9,9,43,44,3,0
"2165",1,2.83002174342983,1,">=A/eq",1,3,4,5,2,5,17,18,53,49,2,1
"2166",1,1.03329622582532,0,"None",0,1,1,1,1,1,0,0,43,38,1,0
"2167",1,3.58699042047374,1,">=A/eq",0,4,5,4,5,4,18,17,45,39,0,1
"2168",1,1.93260603747331,1,">=A/eq",0,1,3,5,4,5,0,0,45,44,0,0
"2169",1,3.22696746210567,1,">=A/eq",1,3,5,5,4,4,10,10,49,42,0,1
"2170",1,2.06476713623851,1,"O/eq",1,2,1,2,1,1,9,9,50,43,1,0
"2171",1,3.00775944627821,1,"O/eq",0,3,3,4,4,5,11,10,42,36,2,1
"2172",1,1.9532367233187,1,">=A/eq",0,4,5,5,4,5,11,10,48,37,3,1
"2173",1,2.30562369059772,0,"None",1,1,4,2,2,1,10,10,39,39,1,0
"2174",1,1.75471445987932,1,"O/eq",1,2,1,5,2,3,13,13,48,42,2,0
"2175",1,1.4574494024273,1,">=A/eq",0,3,5,5,5,5,12,11,46,45,0,0
"2176",1,2.15622509806417,1,">=A/eq",0,4,4,3,1,4,10,9,55,55,0,1
"2177",1,2.05273765302263,1,">=A/eq",0,1,3,5,4,5,13,10,49,49,2,1
"2178",1,2.26969048311003,0,">=A/eq",1,1,1,2,2,2,9,10,40,34,1,0
"2179",1,2.29355375166051,0,"O/eq",1,2,4,2,1,2,9,9,41,41,1,1
"2180",1,2.09723981539719,1,">=A/eq",0,2,2,4,2,2,15,10,49,48,1,0
"2181",1,2.29860130068846,1,">=A/eq",1,3,4,5,4,4,9,9,47,41,1,1
"2182",1,2.96490814886055,1,"O/eq",0,2,4,3,3,2,9,9,46,53,6,1
"2183",1,3.06627074023709,1,">=A/eq",0,1,1,5,1,4,0,0,40,41,0,1
"2184",1,3.27844234160148,1,">=A/eq",0,3,4,5,5,4,12,11,47,43,1,1
"2185",1,2.49027336761355,1,">=A/eq",1,3,5,4,5,5,10,11,43,42,1,1
"2186",1,2.65320205735043,0,"None",1,1,2,1,2,1,9,9,47,46,0,1
"2187",1,1.77532348199748,1,"O/eq",1,1,5,2,1,2,15,9,58,54,0,0
"2188",1,2.64694907609374,1,"O/eq",0,3,4,5,5,5,10,12,49,48,1,1
"2189",1,1.38973947428167,0,"None",1,2,4,1,2,1,0,0,48,47,3,0
"2190",1,2.8927906495519,0,">=A/eq",0,1,4,2,1,1,0,0,48,47,0,1
"2191",1,2.00394976395182,1,"O/eq",1,1,3,1,1,2,9,9,50,47,0,0
"2192",1,2.07286007516086,1,">=A/eq",1,1,4,2,2,2,9,9,61,54,8,1
"2193",1,2.23113731504418,0,"None",0,1,2,4,2,4,0,0,38,37,0,0
"2194",1,1.66716022836044,1,">=A/eq",0,1,4,4,4,5,0,0,48,46,0,0
"2195",1,2.57649565092288,1,">=A/eq",0,2,4,3,3,2,0,0,45,43,0,1
"2196",1,2.32014737674035,1,">=A/eq",0,1,2,5,1,3,0,0,49,45,0,1
"2197",1,3.0565935075283,1,">=A/eq",1,2,5,5,3,5,9,9,47,43,2,1
"2198",1,2.92291222186759,1,">=A/eq",0,4,5,5,4,5,0,0,41,40,0,1
"2199",1,2.08892415207811,0,"None",0,2,1,1,1,1,9,12,54,42,10,1
"2200",1,2.86657430045307,1,"O/eq",0,1,1,3,4,4,0,0,52,46,0,1
"2201",1,1.51105812680907,0,"None",1,1,1,2,2,2,9,9,45,43,2,0
"2202",1,1.86642055143602,1,">=A/eq",0,3,4,5,2,5,9,9,50,55,2,1
"2203",1,2.06879285373725,0,"None",0,2,3,2,1,2,0,0,53,52,0,0
"2204",1,1.11194399627857,0,"None",1,2,3,4,1,2,9,9,44,43,2,0
"2205",1,1.36783345555887,0,">=A/eq",1,2,2,5,2,3,9,9,42,41,2,0
"2206",1,2.12534424266778,0,"O/eq",1,1,5,5,4,4,9,9,46,45,1,0
"2207",1,1.52878045616672,1,">=A/eq",1,3,4,5,4,5,10,10,51,50,1,0
"2208",1,1.88231000304222,1,">=A/eq",0,1,5,3,5,4,0,0,58,39,0,0
"2209",1,2.2236835511867,1,">=A/eq",0,1,5,4,4,4,0,0,55,47,0,1
"2210",1,1.78363466099836,1,">=A/eq",0,4,3,2,4,4,10,10,47,45,0,0
"2211",1,1.75936997099779,1,"O/eq",1,3,5,5,4,5,9,9,47,44,2,0
"2212",1,1.31518761347979,1,"O/eq",0,1,4,3,4,4,0,0,38,37,0,0
"2213",1,1.92446758132428,1,">=A/eq",0,4,5,4,4,5,11,15,44,42,0,1
"2214",1,2.10539383604191,1,"O/eq",0,1,5,4,2,4,0,0,46,42,0,1
"2215",1,2.27368238638155,1,">=A/eq",1,3,3,5,5,5,17,11,41,42,1,1
"2216",1,2.9681608104147,1,">=A/eq",0,3,5,5,4,4,13,11,50,45,2,1
"2217",1,2.33922189334407,1,"O/eq",0,1,1,3,5,3,10,9,49,45,1,1
"2218",1,2.89462482766248,1,">=A/eq",1,1,3,4,5,3,10,9,58,47,1,1
"2219",1,1.43993752286769,0,"None",1,1,2,4,3,4,9,9,59,47,3,0
"2220",1,1.69973210361787,1,"O/eq",0,1,2,3,3,4,11,11,46,39,4,0
"2221",1,2.56424495275132,1,"O/eq",0,4,2,3,3,2,9,9,67,54,0,1
"2222",1,2.16933856043033,1,">=A/eq",0,1,3,5,1,5,0,0,46,44,0,0
"2223",1,2.32119574933313,1,">=A/eq",0,2,5,4,4,3,11,10,52,42,0,1
"2224",1,1.5059966458939,1,">=A/eq",1,3,5,5,4,5,9,9,45,45,1,0
"2225",1,2.07946552173235,1,">=A/eq",1,3,5,5,4,5,9,9,45,45,1,0
"2226",1,3.77334890188649,1,">=A/eq",0,4,5,3,3,4,13,11,41,41,0,1
"2227",1,1.75746727688238,0,"None",0,2,3,3,2,3,9,10,38,37,3,0
"2228",1,1.77646389952861,0,">=A/eq",1,1,3,2,2,2,10,10,42,38,1,0
"2229",1,2.8249447371345,1,">=A/eq",1,1,5,5,4,5,10,10,38,35,1,1
"2230",1,2.01936874352396,1,">=A/eq",0,4,5,3,5,3,10,9,49,43,0,1
"2231",1,2.40109925344586,0,"None",0,5,1,1,3,1,0,0,51,54,2,1
"2232",1,2.19272396317683,1,"O/eq",0,1,1,4,4,4,12,11,50,45,1,0
"2233",1,2.0064846733585,1,">=A/eq",1,3,5,4,4,4,13,11,55,51,3,1
"2234",1,2.92167991143651,1,"O/eq",0,3,5,5,5,5,9,9,45,44,2,1
"2235",1,1.43622589553707,1,">=A/eq",1,1,2,3,3,3,9,9,45,47,4,0
"2236",1,3.36159855197184,1,">=A/eq",0,1,5,5,5,5,11,11,49,46,0,1
"2237",1,1.52928377524949,1,"O/eq",0,1,1,2,2,1,9,8,41,42,0,0
"2238",1,1.93657237198204,1,">=A/eq",0,3,5,4,4,4,9,10,46,35,5,1
"2239",1,1.62606961233541,0,"None",0,5,1,2,4,2,9,10,43,39,5,0
"2240",1,2.32138996059075,1,">=A/eq",1,1,3,2,4,1,9,9,46,42,2,1
"2241",1,2.97768313926644,1,">=A/eq",0,3,4,5,4,5,18,12,38,39,2,1
"2242",1,2.07460657623596,1,">=A/eq",1,3,3,3,5,5,9,12,44,48,1,0
"2243",1,1.89396790461614,1,">=A/eq",0,1,1,4,2,2,9,13,61,40,1,0
"2244",1,1.73554536979645,0,">=A/eq",0,2,5,3,4,4,0,0,37,35,3,0
"2245",1,2.41688472172245,1,">=A/eq",1,1,5,5,4,5,9,11,55,53,3,1
"2246",1,2.56745864800178,1,">=A/eq",0,4,5,5,4,5,0,0,46,40,0,1
"2247",1,1.66973563213832,1,">=A/eq",0,1,4,5,4,5,18,12,48,49,1,0
"2248",1,2.21938479156233,1,">=A/eq",0,1,3,2,1,2,0,0,58,52,2,1
"2249",1,1.53299589990638,1,">=A/eq",1,1,1,1,2,2,13,13,52,49,1,0
"2250",1,2.25024337903597,1,">=A/eq",0,1,3,3,3,3,9,10,42,36,5,1
"2251",1,1.72403071052395,1,"O/eq",1,1,2,5,2,3,10,9,39,41,2,0
"2252",1,2.83333410508931,0,">=A/eq",1,1,1,4,2,2,9,9,43,42,3,1
"2253",1,2.57598197925835,1,">=A/eq",1,2,3,2,2,3,9,9,45,42,2,1
"2254",1,2.36289524589665,1,"O/eq",1,2,2,4,2,4,10,10,39,38,1,1
"2255",1,1.43195411120541,0,"None",0,1,1,2,2,3,0,0,46,41,0,0
"2256",1,1.83289919607341,0,"None",1,2,1,1,1,1,10,10,54,40,0,0
"2257",1,1.11988240713254,1,">=A/eq",1,2,3,4,3,5,18,12,45,43,1,0
"2258",1,1.62609854666516,0,"None",1,1,1,2,1,1,9,9,61,41,1,0
"2259",1,2.6864022735972,1,">=A/eq",0,2,4,5,3,5,17,18,40,42,7,1
"2260",1,1.69475323869846,0,"None",0,1,3,1,2,1,0,0,45,38,0,0
"2261",1,2.75372163415886,1,">=A/eq",1,2,4,4,5,4,9,10,53,38,1,1
"2262",1,2.72885327902623,1,">=A/eq",0,3,5,5,4,5,9,10,57,47,0,1
"2263",1,1.67215236532502,1,">=A/eq",0,2,5,5,3,5,9,9,57,47,0,0
"2264",1,1.45718270167709,0,"O/eq",1,1,1,3,1,4,9,9,49,48,1,0
"2265",1,1.53450850723311,0,"None",1,2,2,2,2,2,9,9,52,45,4,0
"2266",1,2.39111954253167,1,">=A/eq",1,4,2,4,2,5,11,9,49,48,1,1
"2267",1,1.76529377093539,1,">=A/eq",0,1,4,5,4,4,0,0,56,57,4,0
"2268",1,1.98652844456955,0,">=A/eq",1,1,4,4,3,5,9,9,66,46,1,0
"2269",1,2.07455759728327,0,"None",1,1,4,4,3,4,11,10,40,39,1,0
"2270",1,2.44179182057268,1,">=A/eq",1,1,4,5,4,5,11,9,46,39,1,0
"2271",1,3.26624019187875,1,"O/eq",0,2,4,3,3,3,0,0,53,47,0,1
"2272",1,2.29660680773668,1,"O/eq",1,1,4,3,5,2,9,9,53,49,2,1
"2273",1,2.13048758148215,1,">=A/eq",1,4,5,4,5,5,17,17,43,44,3,1
"2274",1,1.51417390420101,0,"None",1,2,3,2,4,2,10,9,42,46,2,0
"2275",1,1.61816174001433,1,"O/eq",1,2,4,2,5,2,9,9,44,50,1,0
"2276",1,1.53262767777779,0,"None",0,5,1,1,1,1,0,0,47,43,1,0
"2277",1,2.33276744675822,1,"O/eq",1,3,5,3,5,4,12,9,58,54,1,0
"2278",1,2.32053180434741,0,">=A/eq",0,1,2,3,4,3,9,10,44,41,1,0
"2279",1,1.98279565968551,0,"None",0,4,2,4,1,1,12,10,46,48,0,0
"2280",1,2.57723895995877,1,"O/eq",1,3,2,2,4,4,13,10,45,45,1,1
"2281",1,1.89913055277429,0,"None",0,1,1,1,1,1,10,11,38,37,3,0
"2282",1,1.50683645182289,1,">=A/eq",0,1,5,5,2,5,9,9,39,35,0,0
"2283",1,1.32677471707575,1,">=A/eq",0,1,5,4,4,3,9,9,47,43,0,0
"2284",1,2.64528385689482,1,"O/eq",1,1,4,3,5,4,10,17,57,45,2,1
"2285",1,1.26613778574392,0,">=A/eq",0,1,3,4,3,2,9,9,48,44,1,0
"2286",1,2.43359004938975,0,"O/eq",1,1,3,1,1,1,10,10,40,36,2,1
"2287",1,1.01428856747225,0,">=A/eq",0,2,4,1,3,2,9,9,40,36,0,0
"2288",1,1.35578459268436,1,">=A/eq",0,4,4,5,4,3,11,12,53,41,1,0
"2289",1,1.82732187281362,0,">=A/eq",1,2,2,1,1,1,9,9,56,51,3,1
"2290",1,2.15650786971673,0,"None",1,5,1,2,5,2,9,9,56,52,1,0
"2291",1,2.78454227838665,0,"None",1,5,1,2,3,2,9,10,44,40,2,1
"2292",1,2.7391404195223,1,">=A/eq",1,1,4,3,5,4,9,9,52,51,2,1
"2293",1,3.13898234255611,1,">=A/eq",1,3,5,5,5,5,10,12,51,40,3,1
"2294",1,2.01775020244532,1,">=A/eq",1,3,3,4,3,5,12,12,54,54,0,0
"2295",1,1.77338571567088,1,">=A/eq",1,1,2,3,4,5,9,10,55,48,0,1
"2296",1,1.18860840820707,0,"None",1,2,2,2,1,2,9,9,40,40,2,0
"2297",1,2.42003362835385,1,"O/eq",1,2,5,3,3,3,11,10,44,46,1,0
"2298",1,1.65898762852885,0,"None",1,2,4,5,3,4,9,9,51,48,3,0
"2299",1,2.37176494207234,1,">=A/eq",0,3,3,5,5,5,9,10,43,40,0,1
"2300",1,2.08997612562962,1,">=A/eq",1,4,4,5,3,5,18,18,53,48,2,1
"2301",1,2.64077184395865,1,">=A/eq",1,3,5,3,3,3,13,10,42,43,1,1
"2302",1,2.29441073420458,1,">=A/eq",1,3,5,5,5,5,0,0,45,53,1,1
"2303",1,2.84001252008602,1,">=A/eq",0,4,4,3,5,5,10,11,43,40,0,1
"2304",1,1.83141939505004,1,">=A/eq",1,4,3,2,3,3,18,17,41,43,3,0
"2305",1,1.69461630051955,1,"O/eq",1,1,2,5,4,4,9,11,50,43,1,0
"2306",1,1.05167121719569,0,"None",0,2,3,3,4,4,9,10,49,50,0,0
"2307",1,2.69430208671838,0,">=A/eq",1,1,3,4,1,2,9,9,41,41,2,1
"2308",1,2.18385807331652,1,">=A/eq",0,1,4,4,4,5,0,0,44,45,0,0
"2309",1,1.92812212416902,1,"O/eq",1,2,4,4,5,4,10,10,43,36,2,0
"2310",1,1.26210868963972,0,"None",1,2,1,1,1,2,10,10,39,34,1,0
"2311",1,2.06423622067087,1,">=A/eq",0,2,4,4,4,3,9,9,45,43,0,0
"2312",1,2.27106510149315,1,">=A/eq",0,3,5,5,4,5,9,9,42,43,0,1
"2313",1,2.61564703378826,1,">=A/eq",1,2,5,4,3,5,13,12,43,41,1,1
"2314",1,1.91556733218022,1,"O/eq",0,2,2,3,2,2,0,0,46,42,0,0
"2315",1,1.69886273425072,0,"None",1,1,2,5,1,2,9,10,45,35,4,0
"2316",1,2.45828364486806,1,"O/eq",0,3,2,4,2,4,0,0,52,46,0,1
"2317",1,1.97863064031117,0,"None",0,1,1,4,1,1,9,9,47,45,6,0
"2318",1,1.96312964661047,0,"None",0,1,3,2,3,3,9,9,50,49,7,0
"2319",1,2.6383599601686,1,">=A/eq",0,4,3,2,1,1,9,10,44,39,2,1
"2320",1,1.62917242734693,1,">=A/eq",1,1,5,3,5,2,9,9,51,48,2,0
"2321",1,1.60179981822148,1,"O/eq",0,1,5,5,4,4,9,15,50,47,5,0
"2322",1,2.30845103575848,0,"None",1,1,1,2,2,1,10,10,41,39,0,0
"2323",1,2.65330732171424,1,">=A/eq",1,3,5,5,5,5,12,12,40,39,1,1
"2324",1,2.27931847074069,1,">=A/eq",1,1,3,2,4,2,10,9,40,42,1,1
"2325",1,2.47831767424941,1,">=A/eq",0,3,5,5,5,5,13,11,46,41,0,1
"2326",1,2.50453212182038,1,">=A/eq",0,1,2,5,3,4,9,9,55,53,2,1
"2327",1,2.16291339392774,0,"None",1,1,1,3,3,2,9,13,41,44,1,0
"2328",1,2.12706212582998,1,"O/eq",0,1,1,2,2,2,9,10,43,40,1,0
"2329",1,1.93214491591789,0,"None",1,5,5,1,3,1,9,9,43,43,1,1
"2330",1,2.70290532847867,1,">=A/eq",1,3,4,3,4,4,9,11,46,44,1,1
"2331",1,1.5304214367643,1,">=A/eq",1,1,1,5,1,3,9,9,58,54,3,0
"2332",1,1.95377822243609,1,">=A/eq",0,1,3,3,2,4,9,9,60,50,3,0
"2333",1,2.36353774461896,0,">=A/eq",0,3,4,5,4,5,10,10,41,37,4,0
"2334",1,2.73849646677263,1,">=A/eq",1,1,1,5,2,3,9,9,40,44,1,1
"2335",1,2.02920998842455,1,">=A/eq",0,2,4,4,2,3,7,9,46,45,0,0
"2336",1,1.51213275711052,1,"O/eq",1,2,4,5,1,4,9,12,42,40,9,0
"2337",1,2.11205005622469,1,">=A/eq",0,3,5,5,3,5,13,13,46,43,3,1
"2338",1,1.19274330232293,1,">=A/eq",1,1,3,5,2,5,10,10,40,37,0,0
"2339",1,0.6898198146373,0,"None",1,1,5,2,3,3,9,10,41,38,2,0
"2340",0,2.54062212444842,1,">=A/eq",1,1,1,4,3,4,13,10,42,40,3,1
"2341",1,1.56449943152256,1,">=A/eq",1,5,2,5,3,5,9,9,50,42,1,0
"2342",1,3.20624443236739,1,">=A/eq",1,2,2,3,3,3,11,11,37,37,1,1
"2343",1,1.76968625723385,1,">=A/eq",0,1,5,2,5,4,9,9,34,30,2,1
"2344",1,1.83685919921845,1,"O/eq",1,2,3,3,4,5,9,9,54,45,2,0
"2345",1,0.982304316246884,0,"None",1,1,3,2,3,2,9,9,43,45,5,0
"2346",1,1.10429337527603,0,"None",0,1,4,1,2,1,9,9,46,44,0,0
"2347",1,1.47615949064493,0,">=A/eq",1,2,2,1,1,1,9,9,46,42,4,0
"2348",1,2.29188486165368,1,">=A/eq",1,1,3,4,4,2,9,10,41,39,1,1
"2349",1,1.25551542150788,0,"None",0,1,1,1,2,1,10,10,45,45,3,0
"2350",1,1.93516302551143,0,"None",0,5,3,3,1,3,0,0,60,60,1,0
"2351",0,2.03196589578874,0,"None",0,1,4,3,2,4,9,9,44,46,7,0
"2352",1,2.28098960407078,1,">=A/eq",0,4,5,5,4,5,17,9,50,45,0,1
"2353",1,1.55271958513186,0,"O/eq",1,1,1,2,2,3,10,10,41,40,1,0
"2354",1,2.47904338990338,1,">=A/eq",0,2,3,4,2,4,9,10,54,52,1,1
"2355",1,1.3760850704275,0,"O/eq",0,2,1,4,1,1,9,9,49,51,0,0
"2356",1,2.21263660420664,1,"O/eq",1,1,4,4,3,4,9,9,46,44,1,0
"2357",0,1.32643006020225,0,"None",1,2,2,2,1,2,9,9,48,48,2,0
"2358",1,1.6386126182042,0,"None",1,5,1,1,2,1,9,10,42,40,2,0
"2359",1,2.83260744903237,1,">=A/eq",1,2,4,3,2,4,8,9,46,44,1,1
"2360",1,1.87962696491741,1,">=A/eq",0,2,2,2,5,3,9,10,41,36,0,0
"2361",1,1.40853334707208,1,">=A/eq",1,4,5,5,2,4,11,9,43,41,0,0
"2362",1,2.13172172335907,1,">=A/eq",1,1,4,5,5,5,9,13,40,40,2,0
"2363",1,2.5683306644205,0,">=A/eq",1,2,5,3,2,4,13,9,43,44,1,1
"2364",1,1.59809826943092,0,"None",1,2,3,3,1,2,9,9,46,39,4,0
"2365",1,1.28020868450403,0,"O/eq",1,1,4,4,4,4,9,9,51,48,4,0
"2366",1,1.87667351053096,1,"O/eq",0,1,3,4,3,3,13,10,44,39,2,1
"2367",1,2.40010448289104,1,"O/eq",1,4,5,4,5,5,18,15,45,43,2,0
"2368",1,2.14751260518097,1,">=A/eq",0,3,4,4,5,5,11,9,47,51,0,0
"2369",1,1.92786480090581,1,">=A/eq",1,2,1,3,1,2,9,10,42,36,2,1
"2370",1,2.49996663304046,1,">=A/eq",1,4,5,4,5,5,9,12,45,42,1,1
"2371",1,1.82698292075656,0,">=A/eq",0,1,2,1,2,1,9,9,47,47,3,0
"2372",1,1.58053759485484,1,"O/eq",1,2,3,3,1,3,9,9,54,48,1,0
"2373",1,2.6417566833552,1,">=A/eq",0,4,5,4,5,5,10,9,63,44,0,1
"2374",1,2.81675040884874,1,">=A/eq",0,1,4,5,2,4,9,9,53,52,2,1
"2375",1,1.3715518086683,1,">=A/eq",1,1,5,5,4,5,9,9,41,43,1,0
"2376",1,1.68225577590055,0,">=A/eq",0,2,4,4,3,3,11,9,45,42,1,1
"2377",1,2.56246998580173,1,">=A/eq",1,3,4,3,4,3,10,10,42,33,3,1
"2378",1,1.3732382573653,1,"O/eq",0,3,5,5,5,5,9,10,41,39,1,0
"2379",1,1.58610629010945,0,">=A/eq",0,2,2,4,1,3,9,10,44,44,5,0
"2380",1,1.66470637195743,0,"None",0,2,3,4,2,3,9,9,45,44,3,0
"2381",1,1.65246903710067,0,"None",1,2,1,1,1,1,9,9,51,45,0,0
"2382",1,1.73190141934902,0,"None",1,1,3,1,1,1,9,9,52,48,2,1
"2383",1,1.42394746118225,0,"None",0,2,1,1,1,2,9,9,48,43,0,0
"2384",1,1.925670072902,1,"O/eq",1,1,2,4,3,5,9,9,47,46,1,0
"2385",1,1.638826147886,1,"O/eq",0,1,4,1,4,2,10,9,45,41,0,0
"2386",1,1.50758232874796,0,"None",1,1,1,1,1,1,9,9,45,42,1,0
"2387",1,1.73526499932631,0,"None",1,2,4,1,1,1,9,9,50,49,7,0
"2388",1,1.96971182036214,1,">=A/eq",0,1,5,5,3,4,0,0,59,51,0,0
"2389",1,1.60920460452326,1,">=A/eq",0,2,2,4,4,4,9,9,59,53,1,0
"2390",1,1.46435837168247,0,">=A/eq",1,1,1,3,1,1,9,9,57,47,0,0
"2391",1,3.04068975010887,1,">=A/eq",0,4,3,2,3,2,11,11,48,48,3,1
"2392",1,2.08360685314983,1,"O/eq",1,1,4,2,4,1,12,9,51,51,1,0
"2393",1,1.90433760499581,1,"O/eq",0,2,4,3,3,3,10,9,53,53,5,0
"2394",1,1.82950253016315,0,"None",1,5,1,1,1,1,9,9,37,45,1,0
"2395",1,2.85016344860196,1,">=A/eq",1,2,2,5,3,5,11,10,45,41,1,1
"2396",1,2.397613940062,1,">=A/eq",1,4,5,5,4,5,11,11,44,40,1,1
"2397",1,3.12871922040358,1,"O/eq",1,3,4,4,3,5,8,10,49,42,8,1
"2398",1,2.39402055297978,1,">=A/eq",1,1,2,3,4,3,10,10,42,40,1,1
"2399",1,2.50455559394322,1,">=A/eq",1,4,3,3,5,3,11,10,47,41,3,1
"2400",1,1.19686773885041,0,"None",1,1,1,1,1,1,9,9,49,47,8,0
"2401",1,1.4831911737565,0,"None",0,2,4,1,3,2,9,9,48,42,1,0
"2402",1,2.69354591099546,1,">=A/eq",0,1,2,3,3,2,0,0,45,38,0,1
"2403",1,1.7881105246488,1,"O/eq",1,1,2,5,3,5,11,11,47,39,2,0
"2404",1,3.36715416400693,1,">=A/eq",0,1,4,3,5,5,9,10,49,50,0,1
"2405",1,2.87976565374993,1,">=A/eq",1,4,5,5,4,5,17,9,43,43,1,1
"2406",1,2.00903352885507,1,"O/eq",1,1,3,2,2,2,9,9,41,40,2,0
"2407",1,2.22808178071864,1,">=A/eq",0,1,3,5,4,4,13,11,54,56,0,1
